question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight,participant
wgd_225_10,110.0,0.77,"{""Answer"": ""110"", ""Confidence"": ""0.77""}",,225.jpg,10,121.0,R_6GBoBRnEHMD8Icj
wgd_226_05,130.0,0.02,"{""Answer"": ""130"", ""Confidence"": ""0.02""}",,226.jpg,5,140.0,R_6GBoBRnEHMD8Icj
wgd_227_01,145.0,0.0,"{""Answer"": ""145"", ""Confidence"": ""0.0""}",,227.jpg,1,180.0,R_6GBoBRnEHMD8Icj
wgd_229_01,110.0,0.05,"{""Answer"": ""110"", ""Confidence"": ""0.05""}",,229.jpg,1,127.0,R_6GBoBRnEHMD8Icj
wgd_233_05,150.0,0.67,"{""Answer"": ""150"", ""Confidence"": ""0.67""}",,233.jpg,5,180.0,R_6GBoBRnEHMD8Icj
wgd_234_20,120.0,0.69,"{""Answer"": ""120"", ""Confidence"": ""0.69""}",,234.jpg,20,138.0,R_6GBoBRnEHMD8Icj
wgd_235_01,130.0,0.1,"{""Answer"": ""130"", ""Confidence"": ""0.1""}",,235.jpg,1,134.0,R_6GBoBRnEHMD8Icj
wgd_237_20,120.0,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.6""}",,237.jpg,20,170.0,R_6GBoBRnEHMD8Icj
wgd_242_05,130.0,0.08,"{""Answer"": ""130"", ""Confidence"": ""0.08""}",,242.jpg,5,171.0,R_6GBoBRnEHMD8Icj
wgd_244_10,220.0,0.23,"{""Answer"": ""220"", ""Confidence"": ""0.23""}",,244.jpg,10,161.0,R_6GBoBRnEHMD8Icj
wgd_249_01,118.0,0.06,"{""Answer"": ""118"", ""Confidence"": ""0.06""}",,249.jpg,1,138.0,R_6GBoBRnEHMD8Icj
wgd_200_20,210.0,0.05,"{""Answer"": ""210"", ""Confidence"": ""0.05""}",,200.jpg,20,214.0,R_7jB1iFOe7JG3x57
wgd_201_20,130.0,0.1,"{""Answer"": ""130"", ""Confidence"": ""0.1""}",,201.jpg,20,158.0,R_7jB1iFOe7JG3x57
wgd_203_10,120.0,0.1,"{""Answer"": ""120"", ""Confidence"": ""0.1""}",,203.jpg,10,128.0,R_7jB1iFOe7JG3x57
wgd_206_05,180.0,0.1,"{""Answer"": ""180"", ""Confidence"": ""0.1""}",,206.jpg,5,165.0,R_7jB1iFOe7JG3x57
wgd_212_01,130.0,0.05,"{""Answer"": ""130"", ""Confidence"": ""0.05""}",,212.jpg,1,147.0,R_7jB1iFOe7JG3x57
wgd_215_10,140.0,0.2,"{""Answer"": ""140"", ""Confidence"": ""0.2""}",,215.jpg,10,154.0,R_7jB1iFOe7JG3x57
wgd_222_01,150.0,0.1,"{""Answer"": ""150"", ""Confidence"": ""0.1""}",,222.jpg,1,115.0,R_7jB1iFOe7JG3x57
wgd_224_10,130.0,0.1,"{""Answer"": ""130"", ""Confidence"": ""0.1""}",,224.jpg,10,106.0,R_7jB1iFOe7JG3x57
wgd_226_01,140.0,0.05,"{""Answer"": ""140"", ""Confidence"": ""0.05""}",,226.jpg,1,140.0,R_7jB1iFOe7JG3x57
wgd_227_10,200.0,0.05,"{""Answer"": ""200"", ""Confidence"": ""0.05""}",,227.jpg,10,180.0,R_7jB1iFOe7JG3x57
wgd_228_10,140.0,0.1,"{""Answer"": ""140"", ""Confidence"": ""0.1""}",,228.jpg,10,135.0,R_7jB1iFOe7JG3x57
wgd_231_20,160.0,0.2,"{""Answer"": ""160"", ""Confidence"": ""0.2""}",,231.jpg,20,145.0,R_7jB1iFOe7JG3x57
wgd_234_05,125.0,0.05,"{""Answer"": ""125"", ""Confidence"": ""0.05""}",,234.jpg,5,138.0,R_7jB1iFOe7JG3x57
wgd_235_05,150.0,0.05,"{""Answer"": ""150"", ""Confidence"": ""0.05""}",,235.jpg,5,134.0,R_7jB1iFOe7JG3x57
wgd_238_20,180.0,0.2,"{""Answer"": ""180"", ""Confidence"": ""0.2""}",,238.jpg,20,181.0,R_7jB1iFOe7JG3x57
wgd_241_20,220.0,0.2,"{""Answer"": ""220"", ""Confidence"": ""0.2""}",,241.jpg,20,150.0,R_7jB1iFOe7JG3x57
wgd_242_01,190.0,0.05,"{""Answer"": ""190"", ""Confidence"": ""0.05""}",,242.jpg,1,171.0,R_7jB1iFOe7JG3x57
wgd_244_05,180.0,0.1,"{""Answer"": ""180"", ""Confidence"": ""0.1""}",,244.jpg,5,161.0,R_7jB1iFOe7JG3x57
wgd_245_01,170.0,0.1,"{""Answer"": ""170"", ""Confidence"": ""0.1""}",,245.jpg,1,169.0,R_7jB1iFOe7JG3x57
wgd_247_05,140.0,0.1,"{""Answer"": ""140"", ""Confidence"": ""0.1""}",,247.jpg,5,157.0,R_7jB1iFOe7JG3x57
wgd_200_05,170.0,0.8,"{""Answer"": ""170"", ""Confidence"": ""0.8""}",,200.jpg,5,214.0,R_7flz87u2FNoCFZA
wgd_202_10,140.0,1.0,"{""Answer"": ""140"", ""Confidence"": ""1.0""}",,202.jpg,10,135.0,R_7flz87u2FNoCFZA
wgd_204_20,130.0,1.0,"{""Answer"": ""130"", ""Confidence"": ""1.0""}",,204.jpg,20,138.0,R_7flz87u2FNoCFZA
wgd_206_01,155.0,0.5,"{""Answer"": ""155"", ""Confidence"": ""0.5""}",,206.jpg,1,165.0,R_7flz87u2FNoCFZA
wgd_210_10,160.0,1.0,"{""Answer"": ""160"", ""Confidence"": ""1.0""}",,210.jpg,10,167.0,R_7flz87u2FNoCFZA
wgd_211_20,140.0,1.0,"{""Answer"": ""140"", ""Confidence"": ""1.0""}",,211.jpg,20,146.0,R_7flz87u2FNoCFZA
wgd_214_05,165.0,0.8,"{""Answer"": ""165"", ""Confidence"": ""0.8""}",,214.jpg,5,187.0,R_7flz87u2FNoCFZA
wgd_215_01,135.0,0.8,"{""Answer"": ""135"", ""Confidence"": ""0.8""}",,215.jpg,1,154.0,R_7flz87u2FNoCFZA
wgd_216_10,170.0,1.0,"{""Answer"": ""170"", ""Confidence"": ""1.0""}",,216.jpg,10,180.0,R_7flz87u2FNoCFZA
wgd_217_01,120.0,0.8,"{""Answer"": ""120"", ""Confidence"": ""0.8""}",,217.jpg,1,116.0,R_7flz87u2FNoCFZA
wgd_223_05,165.0,0.8,"{""Answer"": ""165"", ""Confidence"": ""0.8""}",,223.jpg,5,183.0,R_7flz87u2FNoCFZA
wgd_227_01,160.0,0.5,"{""Answer"": ""160"", ""Confidence"": ""0.5""}",,227.jpg,1,180.0,R_7flz87u2FNoCFZA
wgd_233_05,160.0,0.8,"{""Answer"": ""160"", ""Confidence"": ""0.8""}",,233.jpg,5,180.0,R_7flz87u2FNoCFZA
wgd_234_20,125.0,1.0,"{""Answer"": ""125"", ""Confidence"": ""1.0""}",,234.jpg,20,138.0,R_7flz87u2FNoCFZA
wgd_241_10,160.0,0.8,"{""Answer"": ""160"", ""Confidence"": ""0.8""}",,241.jpg,10,150.0,R_7flz87u2FNoCFZA
wgd_245_05,160.0,0.8,"{""Answer"": ""160"", ""Confidence"": ""0.8""}",,245.jpg,5,169.0,R_7flz87u2FNoCFZA
wgd_247_10,125.0,1.0,"{""Answer"": ""125"", ""Confidence"": ""1.0""}",,247.jpg,10,157.0,R_7flz87u2FNoCFZA
wgd_249_20,120.0,1.0,"{""Answer"": ""120"", ""Confidence"": ""1.0""}",,249.jpg,20,138.0,R_7flz87u2FNoCFZA
wgd_250_20,160.0,1.0,"{""Answer"": ""160"", ""Confidence"": ""1.0""}",,250.jpg,20,171.0,R_7flz87u2FNoCFZA
wgd_251_01,165.0,0.5,"{""Answer"": ""165"", ""Confidence"": ""0.5""}",,251.jpg,1,174.0,R_7flz87u2FNoCFZA
wgd_200_01,165.0,0.0,"{""Answer"": ""165"", ""Confidence"": ""0.0""}",,200.jpg,1,214.0,R_3E0K6NAbY4bNh59
wgd_201_05,140.0,0.79,"{""Answer"": ""140"", ""Confidence"": ""0.79""}",,201.jpg,5,158.0,R_3E0K6NAbY4bNh59
wgd_208_20,150.0,0.94,"{""Answer"": ""150"", ""Confidence"": ""0.94""}",,208.jpg,20,139.0,R_3E0K6NAbY4bNh59
wgd_212_20,120.0,1.0,"{""Answer"": ""120"", ""Confidence"": ""1.0""}",,212.jpg,20,147.0,R_3E0K6NAbY4bNh59
wgd_214_10,160.0,0.7,"{""Answer"": ""160"", ""Confidence"": ""0.7""}",,214.jpg,10,187.0,R_3E0K6NAbY4bNh59
wgd_217_10,98.0,1.0,"{""Answer"": ""98"", ""Confidence"": ""1.0""}",,217.jpg,10,116.0,R_3E0K6NAbY4bNh59
wgd_220_01,140.0,0.0,"{""Answer"": ""140"", ""Confidence"": ""0.0""}",,220.jpg,1,149.0,R_3E0K6NAbY4bNh59
wgd_221_01,105.0,0.07,"{""Answer"": ""105"", ""Confidence"": ""0.07""}",,221.jpg,1,112.0,R_3E0K6NAbY4bNh59
wgd_222_10,145.0,0.82,"{""Answer"": ""145"", ""Confidence"": ""0.82""}",,222.jpg,10,115.0,R_3E0K6NAbY4bNh59
wgd_224_05,100.0,0.83,"{""Answer"": ""100"", ""Confidence"": ""0.83""}",,224.jpg,5,106.0,R_3E0K6NAbY4bNh59
wgd_226_10,135.0,0.78,"{""Answer"": ""135"", ""Confidence"": ""0.78""}",,226.jpg,10,140.0,R_3E0K6NAbY4bNh59
wgd_229_20,98.0,1.0,"{""Answer"": ""98"", ""Confidence"": ""1.0""}",,229.jpg,20,127.0,R_3E0K6NAbY4bNh59
wgd_230_05,98.0,0.9,"{""Answer"": ""98"", ""Confidence"": ""0.9""}",,230.jpg,5,105.0,R_3E0K6NAbY4bNh59
wgd_232_10,145.0,0.86,"{""Answer"": ""145"", ""Confidence"": ""0.86""}",,232.jpg,10,190.0,R_3E0K6NAbY4bNh59
wgd_234_20,120.0,1.0,"{""Answer"": ""120"", ""Confidence"": ""1.0""}",,234.jpg,20,138.0,R_3E0K6NAbY4bNh59
wgd_237_01,155.0,0.0,"{""Answer"": ""155"", ""Confidence"": ""0.0""}",,237.jpg,1,170.0,R_3E0K6NAbY4bNh59
wgd_239_01,130.0,0.0,"{""Answer"": ""130"", ""Confidence"": ""0.0""}",,239.jpg,1,117.0,R_3E0K6NAbY4bNh59
wgd_243_05,163.0,0.39,"{""Answer"": ""163"", ""Confidence"": ""0.39""}",,243.jpg,5,157.0,R_3E0K6NAbY4bNh59
wgd_247_20,110.0,0.84,"{""Answer"": ""110"", ""Confidence"": ""0.84""}",,247.jpg,20,157.0,R_3E0K6NAbY4bNh59
wgd_250_05,150.0,0.64,"{""Answer"": ""150"", ""Confidence"": ""0.64""}",,250.jpg,5,171.0,R_3E0K6NAbY4bNh59
wgd_206_10,150.0,0.57,"{""Answer"": ""150"", ""Confidence"": ""0.57""}",,206.jpg,10,165.0,R_77rIETmba7CZZhi
wgd_210_20,147.0,0.72,"{""Answer"": ""147"", ""Confidence"": ""0.72""}",,210.jpg,20,167.0,R_77rIETmba7CZZhi
wgd_213_01,168.0,0.0,"{""Answer"": ""168"", ""Confidence"": ""0.0""}",,213.jpg,1,174.0,R_77rIETmba7CZZhi
wgd_214_20,165.0,0.6,"{""Answer"": ""165"", ""Confidence"": ""0.6""}",,214.jpg,20,187.0,R_77rIETmba7CZZhi
wgd_215_10,147.0,0.4,"{""Answer"": ""147"", ""Confidence"": ""0.4""}",,215.jpg,10,154.0,R_77rIETmba7CZZhi
wgd_216_20,155.0,0.71,"{""Answer"": ""155"", ""Confidence"": ""0.71""}",,216.jpg,20,180.0,R_77rIETmba7CZZhi
wgd_218_01,160.0,0.0,"{""Answer"": ""160"", ""Confidence"": ""0.0""}",,218.jpg,1,165.0,R_77rIETmba7CZZhi
wgd_222_10,145.0,0.44,"{""Answer"": ""145"", ""Confidence"": ""0.44""}",,222.jpg,10,115.0,R_77rIETmba7CZZhi
wgd_225_10,125.0,0.55,"{""Answer"": ""125"", ""Confidence"": ""0.55""}",,225.jpg,10,121.0,R_77rIETmba7CZZhi
wgd_227_01,160.0,0.0,"{""Answer"": ""160"", ""Confidence"": ""0.0""}",,227.jpg,1,180.0,R_77rIETmba7CZZhi
wgd_228_01,128.0,0.0,"{""Answer"": ""128"", ""Confidence"": ""0.0""}",,228.jpg,1,135.0,R_77rIETmba7CZZhi
wgd_230_05,122.0,0.19,"{""Answer"": ""122"", ""Confidence"": ""0.19""}",,230.jpg,5,105.0,R_77rIETmba7CZZhi
wgd_232_05,150.0,0.1,"{""Answer"": ""150"", ""Confidence"": ""0.1""}",,232.jpg,5,190.0,R_77rIETmba7CZZhi
wgd_234_20,135.0,0.72,"{""Answer"": ""135"", ""Confidence"": ""0.72""}",,234.jpg,20,138.0,R_77rIETmba7CZZhi
wgd_236_05,120.0,0.35,"{""Answer"": ""120"", ""Confidence"": ""0.35""}",,236.jpg,5,117.0,R_77rIETmba7CZZhi
wgd_239_20,150.0,0.72,"{""Answer"": ""150"", ""Confidence"": ""0.72""}",,239.jpg,20,117.0,R_77rIETmba7CZZhi
wgd_241_01,160.0,0.0,"{""Answer"": ""160"", ""Confidence"": ""0.0""}",,241.jpg,1,150.0,R_77rIETmba7CZZhi
wgd_242_05,156.0,0.01,"{""Answer"": ""156"", ""Confidence"": ""0.01""}",,242.jpg,5,171.0,R_77rIETmba7CZZhi
wgd_243_05,158.0,0.31,"{""Answer"": ""158"", ""Confidence"": ""0.31""}",,243.jpg,5,157.0,R_77rIETmba7CZZhi
wgd_245_10,140.0,0.33,"{""Answer"": ""140"", ""Confidence"": ""0.33""}",,245.jpg,10,169.0,R_77rIETmba7CZZhi
wgd_200_20,180.0,0.72,"{""Answer"": ""180"", ""Confidence"": ""0.72""}",,200.jpg,20,214.0,R_6we2SCy1V2fckdb
wgd_204_10,160.0,0.74,"{""Answer"": ""160"", ""Confidence"": ""0.74""}",,204.jpg,10,138.0,R_6we2SCy1V2fckdb
wgd_206_05,165.0,0.82,"{""Answer"": ""165"", ""Confidence"": ""0.82""}",,206.jpg,5,165.0,R_6we2SCy1V2fckdb
wgd_209_10,155.0,0.7,"{""Answer"": ""155"", ""Confidence"": ""0.7""}",,209.jpg,10,136.0,R_6we2SCy1V2fckdb
wgd_214_20,210.0,0.63,"{""Answer"": ""210"", ""Confidence"": ""0.63""}",,214.jpg,20,187.0,R_6we2SCy1V2fckdb
wgd_217_01,130.0,0.76,"{""Answer"": ""130"", ""Confidence"": ""0.76""}",,217.jpg,1,116.0,R_6we2SCy1V2fckdb
wgd_220_01,160.0,0.8,"{""Answer"": ""160"", ""Confidence"": ""0.8""}",,220.jpg,1,149.0,R_6we2SCy1V2fckdb
wgd_221_05,105.0,0.77,"{""Answer"": ""105"", ""Confidence"": ""0.77""}",,221.jpg,5,112.0,R_6we2SCy1V2fckdb
wgd_223_01,200.0,0.81,"{""Answer"": ""200"", ""Confidence"": ""0.81""}",,223.jpg,1,183.0,R_6we2SCy1V2fckdb
wgd_225_20,125.0,0.72,"{""Answer"": ""125"", ""Confidence"": ""0.72""}",,225.jpg,20,121.0,R_6we2SCy1V2fckdb
wgd_226_01,129.0,0.82,"{""Answer"": ""129"", ""Confidence"": ""0.82""}",,226.jpg,1,140.0,R_6we2SCy1V2fckdb
wgd_227_05,185.0,0.71,"{""Answer"": ""185"", ""Confidence"": ""0.71""}",,227.jpg,5,180.0,R_6we2SCy1V2fckdb
wgd_228_20,130.0,0.75,"{""Answer"": ""130"", ""Confidence"": ""0.75""}",,228.jpg,20,135.0,R_6we2SCy1V2fckdb
wgd_229_10,115.0,0.72,"{""Answer"": ""115"", ""Confidence"": ""0.72""}",,229.jpg,10,127.0,R_6we2SCy1V2fckdb
wgd_230_05,108.0,0.81,"{""Answer"": ""108"", ""Confidence"": ""0.81""}",,230.jpg,5,105.0,R_6we2SCy1V2fckdb
wgd_237_10,165.0,0.72,"{""Answer"": ""165"", ""Confidence"": ""0.72""}",,237.jpg,10,170.0,R_6we2SCy1V2fckdb
wgd_239_20,145.0,0.74,"{""Answer"": ""145"", ""Confidence"": ""0.74""}",,239.jpg,20,117.0,R_6we2SCy1V2fckdb
wgd_241_01,188.0,0.81,"{""Answer"": ""188"", ""Confidence"": ""0.81""}",,241.jpg,1,150.0,R_6we2SCy1V2fckdb
wgd_244_10,220.0,0.84,"{""Answer"": ""220"", ""Confidence"": ""0.84""}",,244.jpg,10,161.0,R_6we2SCy1V2fckdb
wgd_247_05,125.0,0.74,"{""Answer"": ""125"", ""Confidence"": ""0.74""}",,247.jpg,5,157.0,R_6we2SCy1V2fckdb
wgd_201_01,150.0,0.3,"{""Answer"": ""150"", ""Confidence"": ""0.3""}",,201.jpg,1,158.0,R_15slqucp8hGresN
wgd_205_01,120.0,0.4,"{""Answer"": ""120"", ""Confidence"": ""0.4""}",,205.jpg,1,104.0,R_15slqucp8hGresN
wgd_206_10,165.0,0.92,"{""Answer"": ""165"", ""Confidence"": ""0.92""}",,206.jpg,10,165.0,R_15slqucp8hGresN
wgd_208_20,170.0,0.91,"{""Answer"": ""170"", ""Confidence"": ""0.91""}",,208.jpg,20,139.0,R_15slqucp8hGresN
wgd_209_05,140.0,0.5,"{""Answer"": ""140"", ""Confidence"": ""0.5""}",,209.jpg,5,136.0,R_15slqucp8hGresN
wgd_210_01,180.0,0.3,"{""Answer"": ""180"", ""Confidence"": ""0.3""}",,210.jpg,1,167.0,R_15slqucp8hGresN
wgd_214_05,160.0,0.72,"{""Answer"": ""160"", ""Confidence"": ""0.72""}",,214.jpg,5,187.0,R_15slqucp8hGresN
wgd_215_10,120.0,0.88,"{""Answer"": ""120"", ""Confidence"": ""0.88""}",,215.jpg,10,154.0,R_15slqucp8hGresN
wgd_218_10,140.0,0.81,"{""Answer"": ""140"", ""Confidence"": ""0.81""}",,218.jpg,10,165.0,R_15slqucp8hGresN
wgd_219_10,175.0,0.92,"{""Answer"": ""175"", ""Confidence"": ""0.92""}",,219.jpg,10,123.0,R_15slqucp8hGresN
wgd_221_05,110.0,0.91,"{""Answer"": ""110"", ""Confidence"": ""0.91""}",,221.jpg,5,112.0,R_15slqucp8hGresN
wgd_224_20,120.0,1.0,"{""Answer"": ""120"", ""Confidence"": ""1.0""}",,224.jpg,20,106.0,R_15slqucp8hGresN
wgd_227_01,180.0,0.92,"{""Answer"": ""180"", ""Confidence"": ""0.92""}",,227.jpg,1,180.0,R_15slqucp8hGresN
wgd_232_20,170.0,1.0,"{""Answer"": ""170"", ""Confidence"": ""1.0""}",,232.jpg,20,190.0,R_15slqucp8hGresN
wgd_236_20,135.0,1.0,"{""Answer"": ""135"", ""Confidence"": ""1.0""}",,236.jpg,20,117.0,R_15slqucp8hGresN
wgd_238_05,150.0,0.81,"{""Answer"": ""150"", ""Confidence"": ""0.81""}",,238.jpg,5,181.0,R_15slqucp8hGresN
wgd_241_10,175.0,0.92,"{""Answer"": ""175"", ""Confidence"": ""0.92""}",,241.jpg,10,150.0,R_15slqucp8hGresN
wgd_245_05,175.0,0.81,"{""Answer"": ""175"", ""Confidence"": ""0.81""}",,245.jpg,5,169.0,R_15slqucp8hGresN
wgd_246_01,130.0,0.91,"{""Answer"": ""130"", ""Confidence"": ""0.91""}",,246.jpg,1,117.0,R_15slqucp8hGresN
wgd_250_20,170.0,0.92,"{""Answer"": ""170"", ""Confidence"": ""0.92""}",,250.jpg,20,171.0,R_15slqucp8hGresN
wgd_204_10,135.0,0.89,"{""Answer"": ""135"", ""Confidence"": ""0.89""}",,204.jpg,10,138.0,R_7fC5Xd28gPieF61
wgd_206_05,190.0,0.6,"{""Answer"": ""190"", ""Confidence"": ""0.6""}",,206.jpg,5,165.0,R_7fC5Xd28gPieF61
wgd_209_05,155.0,0.3,"{""Answer"": ""155"", ""Confidence"": ""0.3""}",,209.jpg,5,136.0,R_7fC5Xd28gPieF61
wgd_210_01,165.0,0.1,"{""Answer"": ""165"", ""Confidence"": ""0.1""}",,210.jpg,1,167.0,R_7fC5Xd28gPieF61
wgd_212_01,125.0,0.05,"{""Answer"": ""125"", ""Confidence"": ""0.05""}",,212.jpg,1,147.0,R_7fC5Xd28gPieF61
wgd_213_01,170.0,0.01,"{""Answer"": ""170"", ""Confidence"": ""0.01""}",,213.jpg,1,174.0,R_7fC5Xd28gPieF61
wgd_214_10,185.0,0.75,"{""Answer"": ""185"", ""Confidence"": ""0.75""}",,214.jpg,10,187.0,R_7fC5Xd28gPieF61
wgd_217_10,105.0,0.9,"{""Answer"": ""105"", ""Confidence"": ""0.9""}",,217.jpg,10,116.0,R_7fC5Xd28gPieF61
wgd_220_05,170.0,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,220.jpg,5,149.0,R_7fC5Xd28gPieF61
wgd_224_05,120.0,0.95,"{""Answer"": ""120"", ""Confidence"": ""0.95""}",,224.jpg,5,106.0,R_7fC5Xd28gPieF61
wgd_225_20,115.0,0.97,"{""Answer"": ""115"", ""Confidence"": ""0.97""}",,225.jpg,20,121.0,R_7fC5Xd28gPieF61
wgd_229_20,125.0,0.98,"{""Answer"": ""125"", ""Confidence"": ""0.98""}",,229.jpg,20,127.0,R_7fC5Xd28gPieF61
wgd_230_01,110.0,0.02,"{""Answer"": ""110"", ""Confidence"": ""0.02""}",,230.jpg,1,105.0,R_7fC5Xd28gPieF61
wgd_235_20,140.0,1.0,"{""Answer"": ""140"", ""Confidence"": ""1.0""}",,235.jpg,20,134.0,R_7fC5Xd28gPieF61
wgd_236_10,105.0,0.8,"{""Answer"": ""105"", ""Confidence"": ""0.8""}",,236.jpg,10,117.0,R_7fC5Xd28gPieF61
wgd_243_10,170.0,0.8,"{""Answer"": ""170"", ""Confidence"": ""0.8""}",,243.jpg,10,157.0,R_7fC5Xd28gPieF61
wgd_244_01,160.0,0.15,"{""Answer"": ""160"", ""Confidence"": ""0.15""}",,244.jpg,1,161.0,R_7fC5Xd28gPieF61
wgd_245_05,155.0,0.61,"{""Answer"": ""155"", ""Confidence"": ""0.61""}",,245.jpg,5,169.0,R_7fC5Xd28gPieF61
wgd_247_20,145.0,0.95,"{""Answer"": ""145"", ""Confidence"": ""0.95""}",,247.jpg,20,157.0,R_7fC5Xd28gPieF61
wgd_250_20,175.0,1.0,"{""Answer"": ""175"", ""Confidence"": ""1.0""}",,250.jpg,20,171.0,R_7fC5Xd28gPieF61
wgd_203_20,134.0,0.9,"{""Answer"": ""134"", ""Confidence"": ""0.9""}",,203.jpg,20,128.0,R_3aAGhGn05xwj6c9
wgd_208_01,155.0,0.0,"{""Answer"": ""155"", ""Confidence"": ""0.0""}",,208.jpg,1,139.0,R_3aAGhGn05xwj6c9
wgd_209_10,135.0,0.5,"{""Answer"": ""135"", ""Confidence"": ""0.5""}",,209.jpg,10,136.0,R_3aAGhGn05xwj6c9
wgd_211_20,172.0,0.8,"{""Answer"": ""172"", ""Confidence"": ""0.8""}",,211.jpg,20,146.0,R_3aAGhGn05xwj6c9
wgd_212_05,125.0,0.1,"{""Answer"": ""125"", ""Confidence"": ""0.1""}",,212.jpg,5,147.0,R_3aAGhGn05xwj6c9
wgd_215_10,135.0,0.4,"{""Answer"": ""135"", ""Confidence"": ""0.4""}",,215.jpg,10,154.0,R_3aAGhGn05xwj6c9
wgd_219_01,165.0,0.0,"{""Answer"": ""165"", ""Confidence"": ""0.0""}",,219.jpg,1,123.0,R_3aAGhGn05xwj6c9
wgd_221_01,123.0,0.01,"{""Answer"": ""123"", ""Confidence"": ""0.01""}",,221.jpg,1,112.0,R_3aAGhGn05xwj6c9
wgd_226_20,120.0,0.7,"{""Answer"": ""120"", ""Confidence"": ""0.7""}",,226.jpg,20,140.0,R_3aAGhGn05xwj6c9
wgd_231_05,170.0,0.05,"{""Answer"": ""170"", ""Confidence"": ""0.05""}",,231.jpg,5,145.0,R_3aAGhGn05xwj6c9
wgd_232_01,140.0,0.0,"{""Answer"": ""140"", ""Confidence"": ""0.0""}",,232.jpg,1,190.0,R_3aAGhGn05xwj6c9
wgd_233_05,160.0,0.1,"{""Answer"": ""160"", ""Confidence"": ""0.1""}",,233.jpg,5,180.0,R_3aAGhGn05xwj6c9
wgd_237_10,147.0,0.2,"{""Answer"": ""147"", ""Confidence"": ""0.2""}",,237.jpg,10,170.0,R_3aAGhGn05xwj6c9
wgd_238_01,165.0,0.0,"{""Answer"": ""165"", ""Confidence"": ""0.0""}",,238.jpg,1,181.0,R_3aAGhGn05xwj6c9
wgd_239_10,128.0,0.15,"{""Answer"": ""128"", ""Confidence"": ""0.15""}",,239.jpg,10,117.0,R_3aAGhGn05xwj6c9
wgd_241_20,175.0,0.75,"{""Answer"": ""175"", ""Confidence"": ""0.75""}",,241.jpg,20,150.0,R_3aAGhGn05xwj6c9
wgd_242_10,170.0,0.55,"{""Answer"": ""170"", ""Confidence"": ""0.55""}",,242.jpg,10,171.0,R_3aAGhGn05xwj6c9
wgd_243_05,160.0,0.05,"{""Answer"": ""160"", ""Confidence"": ""0.05""}",,243.jpg,5,157.0,R_3aAGhGn05xwj6c9
wgd_244_05,155.0,0.05,"{""Answer"": ""155"", ""Confidence"": ""0.05""}",,244.jpg,5,161.0,R_3aAGhGn05xwj6c9
wgd_249_20,130.0,0.65,"{""Answer"": ""130"", ""Confidence"": ""0.65""}",,249.jpg,20,138.0,R_3aAGhGn05xwj6c9
wgd_202_10,155.0,0.0,"{""Answer"": ""155"", ""Confidence"": ""0.0""}",,202.jpg,10,135.0,R_6eUoY4VgOo903uN
wgd_203_05,135.0,0.0,"{""Answer"": ""135"", ""Confidence"": ""0.0""}",,203.jpg,5,128.0,R_6eUoY4VgOo903uN
wgd_204_20,135.0,0.44,"{""Answer"": ""135"", ""Confidence"": ""0.44""}",,204.jpg,20,138.0,R_6eUoY4VgOo903uN
wgd_205_01,125.0,0.04,"{""Answer"": ""125"", ""Confidence"": ""0.04""}",,205.jpg,1,104.0,R_6eUoY4VgOo903uN
wgd_206_10,145.0,0.0,"{""Answer"": ""145"", ""Confidence"": ""0.0""}",,206.jpg,10,165.0,R_6eUoY4VgOo903uN
wgd_212_05,135.0,0.0,"{""Answer"": ""135"", ""Confidence"": ""0.0""}",,212.jpg,5,147.0,R_6eUoY4VgOo903uN
wgd_213_05,200.0,0.0,"{""Answer"": ""200"", ""Confidence"": ""0.0""}",,213.jpg,5,174.0,R_6eUoY4VgOo903uN
wgd_218_20,145.0,0.43,"{""Answer"": ""145"", ""Confidence"": ""0.43""}",,218.jpg,20,165.0,R_6eUoY4VgOo903uN
wgd_221_10,125.0,0.1,"{""Answer"": ""125"", ""Confidence"": ""0.1""}",,221.jpg,10,112.0,R_6eUoY4VgOo903uN
wgd_223_05,200.0,0.0,"{""Answer"": ""200"", ""Confidence"": ""0.0""}",,223.jpg,5,183.0,R_6eUoY4VgOo903uN
wgd_225_20,120.0,0.59,"{""Answer"": ""120"", ""Confidence"": ""0.59""}",,225.jpg,20,121.0,R_6eUoY4VgOo903uN
wgd_226_20,130.0,0.41,"{""Answer"": ""130"", ""Confidence"": ""0.41""}",,226.jpg,20,140.0,R_6eUoY4VgOo903uN
wgd_229_10,135.0,0.09,"{""Answer"": ""135"", ""Confidence"": ""0.09""}",,229.jpg,10,127.0,R_6eUoY4VgOo903uN
wgd_232_01,145.0,0.0,"{""Answer"": ""145"", ""Confidence"": ""0.0""}",,232.jpg,1,190.0,R_6eUoY4VgOo903uN
wgd_234_20,135.0,0.72,"{""Answer"": ""135"", ""Confidence"": ""0.72""}",,234.jpg,20,138.0,R_6eUoY4VgOo903uN
wgd_235_01,240.0,0.01,"{""Answer"": ""240"", ""Confidence"": ""0.01""}",,235.jpg,1,134.0,R_6eUoY4VgOo903uN
wgd_239_10,135.0,0.05,"{""Answer"": ""135"", ""Confidence"": ""0.05""}",,239.jpg,10,117.0,R_6eUoY4VgOo903uN
