question_id,Answer,Confidence,raw,error,true_lifespan_x,min_age_x,sex_x,radius_x,best_answer_x,MAS_x,true_lifespan_y,min_age_y,sex_y,radius_y,best_answer_y,MAS_y
3337,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.12,65.0,female,18.0,83.0,0.978879,85.12,65,female,18,83.0,0.978879
3338,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.12,65.0,female,19.0,84.0,0.991109,85.12,65,female,19,84.0,0.991109
3339,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.12,65.0,female,20.0,85.0,0.9969,85.12,65,female,20,85.0,0.9969
3340,84.0,0.5,"{""Answer"": ""84"", ""Confidence"": ""0.5""}",,85.34,66.0,female,1.0,86.99,0.082122,85.34,66,female,1,86.99,0.082122
3341,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.34,66.0,female,2.0,86.94,0.163452,85.34,66,female,2,86.94,0.163452
3342,85.0,0.68,"{""Answer"": ""85"", ""Confidence"": ""0.68""}",,85.34,66.0,female,3.0,86.86,0.243226,85.34,66,female,3,86.86,0.243226
3343,84.0,0.75,"{""Answer"": ""84"", ""Confidence"": ""0.75""}",,85.34,66.0,female,4.0,86.74,0.320735,85.34,66,female,4,86.74,0.320735
3344,85.0,0.8,"{""Answer"": ""85"", ""Confidence"": ""0.8""}",,85.34,66.0,female,5.0,86.6,0.395344,85.34,66,female,5,86.6,0.395344
3345,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,85.34,66.0,female,6.0,86.42,0.466512,85.34,66,female,6,86.42,0.466512
3346,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,85.34,66.0,female,7.0,86.21,0.533802,85.34,66,female,7,86.21,0.533802
3347,84.0,0.68,"{""Answer"": ""84"", ""Confidence"": ""0.68""}",,85.34,66.0,female,8.0,85.97,0.596889,85.34,66,female,8,85.97,0.596889
3348,84.0,0.68,"{""Answer"": ""84"", ""Confidence"": ""0.68""}",,85.34,66.0,female,9.0,85.71,0.655555,85.34,66,female,9,85.71,0.655555
3349,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,85.34,66.0,female,10.0,85.41,0.709689,85.34,66,female,10,85.41,0.709689
3350,85.0,0.95,"{""Answer"": ""85"", ""Confidence"": ""0.95""}",,85.34,66.0,female,11.0,85.09,0.759276,85.34,66,female,11,85.09,0.759276
3351,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,85.34,66.0,female,12.0,84.74,0.804384,85.34,66,female,12,84.74,0.804384
3352,85.0,0.95,"{""Answer"": ""85"", ""Confidence"": ""0.95""}",,85.34,66.0,female,13.0,84.36,0.845151,85.34,66,female,13,84.36,0.845151
3353,85.0,0.75,"{""Answer"": ""85"", ""Confidence"": ""0.75""}",,85.34,66.0,female,14.0,83.97,0.881771,85.34,66,female,14,83.97,0.881771
3354,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,85.34,66.0,female,15.0,83.54,0.91448,85.34,66,female,15,83.54,0.91448
3355,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.34,66.0,female,16.0,83.1,0.943542,85.34,66,female,16,83.1,0.943542
3356,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,85.34,66.0,female,17.0,83.0,0.968974,85.34,66,female,17,83.0,0.968974
3357,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.34,66.0,female,18.0,84.0,0.985835,85.34,66,female,18,84.0,0.985835
3358,85.0,0.95,"{""Answer"": ""85"", ""Confidence"": ""0.95""}",,85.34,66.0,female,19.0,85.0,0.994548,85.34,66,female,19,85.0,0.994548
3359,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.34,66.0,female,20.0,86.0,0.998296,85.34,66,female,20,86.0,0.998296
3360,86.0,0.05,"{""Answer"": ""86"", ""Confidence"": ""0.05""}",,85.56,67.0,female,1.0,86.99,0.083202,85.56,67,female,1,86.99,0.083202
3361,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,85.56,67.0,female,2.0,86.94,0.165602,85.56,67,female,2,86.94,0.165602
3362,86.0,0.5,"{""Answer"": ""86"", ""Confidence"": ""0.5""}",,85.56,67.0,female,3.0,86.86,0.246427,85.56,67,female,3,86.86,0.246427
3363,87.0,0.6827,"{""Answer"": ""87"", ""Confidence"": ""0.6827""}",,85.56,67.0,female,4.0,86.74,0.324956,85.56,67,female,4,86.74,0.324956
3364,87.0,0.8,"{""Answer"": ""87"", ""Confidence"": ""0.8""}",,85.56,67.0,female,5.0,86.6,0.400547,85.56,67,female,5,86.6,0.400547
3365,85.0,0.95,"{""Answer"": ""85"", ""Confidence"": ""0.95""}",,85.56,67.0,female,6.0,86.42,0.472651,85.56,67,female,6,86.42,0.472651
3366,84.0,0.68,"{""Answer"": ""84"", ""Confidence"": ""0.68""}",,85.56,67.0,female,7.0,86.21,0.540827,85.56,67,female,7,86.21,0.540827
3367,85.0,0.95,"{""Answer"": ""85"", ""Confidence"": ""0.95""}",,85.56,67.0,female,8.0,85.97,0.604743,85.56,67,female,8,85.97,0.604743
3368,85.0,0.95,"{""Answer"": ""85"", ""Confidence"": ""0.95""}",,85.56,67.0,female,9.0,85.71,0.664181,85.56,67,female,9,85.71,0.664181
3369,87.0,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.56,67.0,female,10.0,85.41,0.719028,85.56,67,female,10,85.41,0.719028
3370,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.56,67.0,female,11.0,85.09,0.769267,85.56,67,female,11,85.09,0.769267
3371,87.0,0.95,"{""Answer"": ""87"", ""Confidence"": ""0.95""}",,85.56,67.0,female,12.0,84.74,0.814969,85.56,67,female,12,84.74,0.814969
3372,87.0,0.95,"{""Answer"": ""87"", ""Confidence"": ""0.95""}",,85.56,67.0,female,13.0,84.36,0.856273,85.56,67,female,13,84.36,0.856273
3373,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.56,67.0,female,14.0,83.97,0.893375,85.56,67,female,14,83.97,0.893375
3374,85.0,0.95,"{""Answer"": ""85"", ""Confidence"": ""0.95""}",,85.56,67.0,female,15.0,83.54,0.926514,85.56,67,female,15,83.54,0.926514
3375,83.0,0.95,"{""Answer"": ""83"", ""Confidence"": ""0.95""}",,85.56,67.0,female,16.0,83.1,0.955958,85.56,67,female,16,83.1,0.955958
3376,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.56,67.0,female,17.0,84.0,0.978346,85.56,67,female,17,84.0,0.978346
3377,85.0,0.95,"{""Answer"": ""85"", ""Confidence"": ""0.95""}",,85.56,67.0,female,18.0,85.0,0.990885,85.56,67,female,18,85.0,0.990885
3378,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.56,67.0,female,19.0,86.0,0.996822,85.56,67,female,19,86.0,0.996822
3379,87.0,0.68,"{""Answer"": ""87"", ""Confidence"": ""0.68""}",,85.56,67.0,female,20.0,87.0,0.999119,85.56,67,female,20,87.0,0.999119
3380,87.0,0.05,"{""Answer"": ""87"", ""Confidence"": ""0.05""}",,85.79,68.0,female,1.0,86.99,0.084411,85.79,68,female,1,86.99,0.084411
3381,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.79,68.0,female,2.0,86.94,0.168009,85.79,68,female,2,86.94,0.168009
3382,86.0,0.62,"{""Answer"": ""86"", ""Confidence"": ""0.62""}",,85.79,68.0,female,3.0,86.86,0.250008,85.79,68,female,3,86.86,0.250008
3383,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,85.79,68.0,female,4.0,86.74,0.329678,85.79,68,female,4,86.74,0.329678
3384,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,85.79,68.0,female,5.0,86.6,0.406367,85.79,68,female,5,86.6,0.406367
3385,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,85.79,68.0,female,6.0,86.42,0.47952,85.79,68,female,6,86.42,0.47952
3386,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.79,68.0,female,7.0,86.21,0.548686,85.79,68,female,7,86.21,0.548686
3387,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,85.79,68.0,female,8.0,85.97,0.613531,85.79,68,female,8,85.97,0.613531
3388,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,85.79,68.0,female,9.0,85.71,0.673833,85.79,68,female,9,85.71,0.673833
3389,87.0,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.79,68.0,female,10.0,85.41,0.729476,85.79,68,female,10,85.41,0.729476
3390,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.79,68.0,female,11.0,85.09,0.780446,85.79,68,female,11,85.09,0.780446
3391,88.0,0.95,"{""Answer"": ""88"", ""Confidence"": ""0.95""}",,85.79,68.0,female,12.0,84.74,0.826812,85.79,68,female,12,84.74,0.826812
3392,87.0,0.95,"{""Answer"": ""87"", ""Confidence"": ""0.95""}",,85.79,68.0,female,13.0,84.36,0.868716,85.79,68,female,13,84.36,0.868716
3393,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.79,68.0,female,14.0,83.97,0.906357,85.79,68,female,14,83.97,0.906357
3394,87.0,0.95,"{""Answer"": ""87"", ""Confidence"": ""0.95""}",,85.79,68.0,female,15.0,83.54,0.939978,85.79,68,female,15,83.54,0.939978
3395,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.79,68.0,female,16.0,84.0,0.968109,85.79,68,female,16,84.0,0.968109
3396,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.79,68.0,female,17.0,85.0,0.98544,85.79,68,female,17,85.0,0.98544
3397,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,85.79,68.0,female,18.0,86.0,0.994396,85.79,68,female,18,86.0,0.994396
3398,87.0,0.95,"{""Answer"": ""87"", ""Confidence"": ""0.95""}",,85.79,68.0,female,19.0,87.0,0.998248,85.79,68,female,19,87.0,0.998248
3399,87.0,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,85.79,68.0,female,20.0,88.0,0.999575,85.79,68,female,20,88.0,0.999575
3400,86.0,0.12,"{""Answer"": ""86"", ""Confidence"": ""0.12""}",,86.03,69.0,female,1.0,86.99,0.085766,86.03,69,female,1,86.99,0.085766
3401,86.0,0.5,"{""Answer"": ""86"", ""Confidence"": ""0.5""}",,86.03,69.0,female,2.0,86.94,0.170705,86.03,69,female,2,86.94,0.170705
3402,87.0,0.5,"{""Answer"": ""87"", ""Confidence"": ""0.5""}",,86.03,69.0,female,3.0,86.86,0.25402,86.03,69,female,3,86.86,0.25402
3403,84.0,0.71,"{""Answer"": ""84"", ""Confidence"": ""0.71""}",,86.03,69.0,female,4.0,86.74,0.334969,86.03,69,female,4,86.74,0.334969
3404,87.0,0.71,"{""Answer"": ""87"", ""Confidence"": ""0.71""}",,86.03,69.0,female,5.0,86.6,0.412889,86.03,69,female,5,86.6,0.412889
3405,87.0,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,86.03,69.0,female,6.0,86.42,0.487215,86.03,69,female,6,86.42,0.487215
3406,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.03,69.0,female,7.0,86.21,0.557492,86.03,69,female,7,86.21,0.557492
3407,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.03,69.0,female,8.0,85.97,0.623377,86.03,69,female,8,85.97,0.623377
3408,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,86.03,69.0,female,9.0,85.71,0.684647,86.03,69,female,9,85.71,0.684647
3409,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,86.03,69.0,female,10.0,85.41,0.741183,86.03,69,female,10,85.41,0.741183
3410,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,86.03,69.0,female,11.0,85.09,0.792971,86.03,69,female,11,85.09,0.792971
3411,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,86.03,69.0,female,12.0,84.74,0.840081,86.03,69,female,12,84.74,0.840081
3412,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.03,69.0,female,13.0,84.36,0.882657,86.03,69,female,13,84.36,0.882657
3413,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.03,69.0,female,14.0,83.97,0.920903,86.03,69,female,14,83.97,0.920903
3414,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,86.03,69.0,female,15.0,84.0,0.954579,86.03,69,female,15,84.0,0.954579
3415,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.03,69.0,female,16.0,85.0,0.977679,86.03,69,female,16,85.0,0.977679
3416,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.03,69.0,female,17.0,86.0,0.990604,86.03,69,female,17,86.0,0.990604
3417,87.0,0.95,"{""Answer"": ""87"", ""Confidence"": ""0.95""}",,86.03,69.0,female,18.0,87.0,0.996724,86.03,69,female,18,87.0,0.996724
3418,88.0,0.95,"{""Answer"": ""88"", ""Confidence"": ""0.95""}",,86.03,69.0,female,19.0,88.0,0.999092,86.03,69,female,19,88.0,0.999092
3419,89.0,0.95,"{""Answer"": ""89"", ""Confidence"": ""0.95""}",,86.03,69.0,female,20.0,89.0,0.99981,86.03,69,female,20,89.0,0.99981
3420,86.0,0.05,"{""Answer"": ""86"", ""Confidence"": ""0.05""}",,86.27,70.0,female,1.0,86.99,0.087286,86.27,70,female,1,86.99,0.087286
3421,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.27,70.0,female,2.0,86.94,0.173731,86.27,70,female,2,86.94,0.173731
3422,84.0,0.68,"{""Answer"": ""84"", ""Confidence"": ""0.68""}",,86.27,70.0,female,3.0,86.86,0.258523,86.27,70,female,3,86.86,0.258523
3423,84.0,0.68,"{""Answer"": ""84"", ""Confidence"": ""0.68""}",,86.27,70.0,female,4.0,86.74,0.340906,86.27,70,female,4,86.74,0.340906
3424,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,86.27,70.0,female,5.0,86.6,0.420207,86.27,70,female,5,86.6,0.420207
3425,84.0,0.68,"{""Answer"": ""84"", ""Confidence"": ""0.68""}",,86.27,70.0,female,6.0,86.42,0.495851,86.27,70,female,6,86.42,0.495851
3426,85.0,0.68,"{""Answer"": ""85"", ""Confidence"": ""0.68""}",,86.27,70.0,female,7.0,86.21,0.567373,86.27,70,female,7,86.21,0.567373
3427,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.27,70.0,female,8.0,85.97,0.634427,86.27,70,female,8,85.97,0.634427
3428,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.27,70.0,female,9.0,85.71,0.696782,86.27,70,female,9,85.71,0.696782
3429,85.0,0.75,"{""Answer"": ""85"", ""Confidence"": ""0.75""}",,86.27,70.0,female,10.0,85.41,0.754321,86.27,70,female,10,85.41,0.754321
3430,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,86.27,70.0,female,11.0,85.09,0.807026,86.27,70,female,11,85.09,0.807026
3431,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,86.27,70.0,female,12.0,84.74,0.854971,86.27,70,female,12,84.74,0.854971
3432,87.0,0.95,"{""Answer"": ""87"", ""Confidence"": ""0.95""}",,86.27,70.0,female,13.0,84.36,0.898302,86.27,70,female,13,84.36,0.898302
3433,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.27,70.0,female,14.0,84.0,0.937223,86.27,70,female,14,84.0,0.937223
3434,87.0,0.75,"{""Answer"": ""87"", ""Confidence"": ""0.75""}",,86.27,70.0,female,15.0,85.0,0.967023,86.27,70,female,15,85.0,0.967023
3435,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.27,70.0,female,16.0,86.0,0.984944,86.27,70,female,16,86.0,0.984944
3436,87.0,0.95,"{""Answer"": ""87"", ""Confidence"": ""0.95""}",,86.27,70.0,female,17.0,87.0,0.994205,86.27,70,female,17,87.0,0.994205
3437,88.0,0.95,"{""Answer"": ""88"", ""Confidence"": ""0.95""}",,86.27,70.0,female,18.0,88.0,0.998188,86.27,70,female,18,88.0,0.998188
3438,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.27,70.0,female,19.0,89.0,0.99956,86.27,70,female,19,89.0,0.99956
3439,88.0,0.95,"{""Answer"": ""88"", ""Confidence"": ""0.95""}",,86.27,70.0,female,20.0,90.0,0.999922,86.27,70,female,20,90.0,0.999922
3440,84.0,0.5,"{""Answer"": ""84"", ""Confidence"": ""0.5""}",,86.53,71.0,female,1.0,86.99,0.088995,86.53,71,female,1,86.99,0.088995
3441,84.0,0.5,"{""Answer"": ""84"", ""Confidence"": ""0.5""}",,86.53,71.0,female,2.0,86.94,0.177132,86.53,71,female,2,86.94,0.177132
3442,84.0,0.95,"{""Answer"": ""84"", ""Confidence"": ""0.95""}",,86.53,71.0,female,3.0,86.86,0.263584,86.53,71,female,3,86.86,0.263584
3443,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,86.53,71.0,female,4.0,86.74,0.347581,86.53,71,female,4,86.74,0.347581
3444,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.53,71.0,female,5.0,86.6,0.428434,86.53,71,female,5,86.6,0.428434
3445,84.0,0.6827,"{""Answer"": ""84"", ""Confidence"": ""0.6827""}",,86.53,71.0,female,6.0,86.42,0.505559,86.53,71,female,6,86.42,0.505559
3446,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,86.53,71.0,female,7.0,86.21,0.578481,86.53,71,female,7,86.21,0.578481
3447,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.53,71.0,female,8.0,85.97,0.646848,86.53,71,female,8,85.97,0.646848
3448,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,86.53,71.0,female,9.0,85.71,0.710424,86.53,71,female,9,85.71,0.710424
3449,85.0,0.75,"{""Answer"": ""85"", ""Confidence"": ""0.75""}",,86.53,71.0,female,10.0,85.41,0.769089,86.53,71,female,10,85.41,0.769089
3450,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,86.53,71.0,female,11.0,85.09,0.822827,86.53,71,female,11,85.09,0.822827
3451,87.0,0.68,"{""Answer"": ""87"", ""Confidence"": ""0.68""}",,86.53,71.0,female,12.0,84.74,0.87171,86.53,71,female,12,84.74,0.87171
3452,85.0,0.95,"{""Answer"": ""85"", ""Confidence"": ""0.95""}",,86.53,71.0,female,13.0,84.36,0.91589,86.53,71,female,13,84.36,0.91589
3453,85.0,0.95,"{""Answer"": ""85"", ""Confidence"": ""0.95""}",,86.53,71.0,female,14.0,85.0,0.952869,86.53,71,female,14,85.0,0.952869
3454,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.53,71.0,female,15.0,86.0,0.976839,86.53,71,female,15,86.0,0.976839
3455,87.0,0.95,"{""Answer"": ""87"", ""Confidence"": ""0.95""}",,86.53,71.0,female,16.0,87.0,0.99025,86.53,71,female,16,87.0,0.99025
3456,88.0,0.95,"{""Answer"": ""88"", ""Confidence"": ""0.95""}",,86.53,71.0,female,17.0,88.0,0.996601,86.53,71,female,17,88.0,0.996601
3457,89.0,0.95,"{""Answer"": ""89"", ""Confidence"": ""0.95""}",,86.53,71.0,female,18.0,89.0,0.999058,86.53,71,female,18,89.0,0.999058
3458,88.0,0.95,"{""Answer"": ""88"", ""Confidence"": ""0.95""}",,86.53,71.0,female,19.0,90.0,0.999803,86.53,71,female,19,90.0,0.999803
3459,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,86.53,71.0,female,20.0,91.0,0.999971,86.53,71,female,20,91.0,0.999971
3460,84.58,0.0,"{""Answer"": ""84.58"", ""Confidence"": ""0""}",,86.8,72.0,female,1.0,86.99,0.09092,86.8,72,female,1,86.99,0.09092
3461,84.0,0.68,"{""Answer"": ""84"", ""Confidence"": ""0.68""}",,86.8,72.0,female,2.0,86.94,0.180963,86.8,72,female,2,86.94,0.180963
3462,83.0,0.5,"{""Answer"": ""83"", ""Confidence"": ""0.5""}",,86.8,72.0,female,3.0,86.86,0.269285,86.8,72,female,3,86.86,0.269285
3463,87.0,0.68,"{""Answer"": ""87"", ""Confidence"": ""0.68""}",,86.8,72.0,female,4.0,86.74,0.355098,86.8,72,female,4,86.74,0.355098
3464,85.0,0.75,"{""Answer"": ""85"", ""Confidence"": ""0.75""}",,86.8,72.0,female,5.0,86.6,0.4377,86.8,72,female,5,86.6,0.4377
3465,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,86.8,72.0,female,6.0,86.42,0.516493,86.8,72,female,6,86.42,0.516493
3466,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.8,72.0,female,7.0,86.21,0.590992,86.8,72,female,7,86.21,0.590992
3467,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,86.8,72.0,female,8.0,85.97,0.660838,86.8,72,female,8,85.97,0.660838
3468,85.0,0.68,"{""Answer"": ""85"", ""Confidence"": ""0.68""}",,86.8,72.0,female,9.0,85.71,0.725789,86.8,72,female,9,85.71,0.725789
3469,87.0,0.68,"{""Answer"": ""87"", ""Confidence"": ""0.68""}",,86.8,72.0,female,10.0,85.41,0.785723,86.8,72,female,10,85.41,0.785723
3470,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,86.8,72.0,female,11.0,85.09,0.840622,86.8,72,female,11,85.09,0.840622
3471,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,86.8,72.0,female,12.0,84.74,0.890563,86.8,72,female,12,84.74,0.890563
3472,85.0,0.95,"{""Answer"": ""85"", ""Confidence"": ""0.95""}",,86.8,72.0,female,13.0,85.0,0.934609,86.8,72,female,13,85.0,0.934609
3473,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,86.8,72.0,female,14.0,86.0,0.96565,86.8,72,female,14,86.0,0.96565
3474,88.0,0.68,"{""Answer"": ""88"", ""Confidence"": ""0.68""}",,86.8,72.0,female,15.0,87.0,0.984317,86.8,72,female,15,87.0,0.984317
3475,88.0,0.68,"{""Answer"": ""88"", ""Confidence"": ""0.68""}",,86.8,72.0,female,16.0,88.0,0.993964,86.8,72,female,16,88.0,0.993964
3476,89.0,0.95,"{""Answer"": ""89"", ""Confidence"": ""0.95""}",,86.8,72.0,female,17.0,89.0,0.998113,86.8,72,female,17,89.0,0.998113
3477,89.0,0.68,"{""Answer"": ""89"", ""Confidence"": ""0.68""}",,86.8,72.0,female,18.0,90.0,0.999542,86.8,72,female,18,90.0,0.999542
3478,91.0,0.95,"{""Answer"": ""91"", ""Confidence"": ""0.95""}",,86.8,72.0,female,19.0,91.0,0.999918,86.8,72,female,19,91.0,0.999918
3479,90.0,0.68,"{""Answer"": ""90"", ""Confidence"": ""0.68""}",,86.8,72.0,female,20.0,92.0,0.99999,86.8,72,female,20,92.0,0.99999
3480,86.0,0.5,"{""Answer"": ""86"", ""Confidence"": ""0.5""}",,87.08,73.0,female,1.0,86.99,0.093092,87.08,73,female,1,86.99,0.093092
3481,86.0,0.5,"{""Answer"": ""86"", ""Confidence"": ""0.5""}",,87.08,73.0,female,2.0,86.94,0.185287,87.08,73,female,2,86.94,0.185287
3482,88.0,0.68,"{""Answer"": ""88"", ""Confidence"": ""0.68""}",,87.08,73.0,female,3.0,86.86,0.275719,87.08,73,female,3,86.86,0.275719
3483,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,87.08,73.0,female,4.0,86.74,0.363582,87.08,73,female,4,86.74,0.363582
3484,87.0,0.68,"{""Answer"": ""87"", ""Confidence"": ""0.68""}",,87.08,73.0,female,5.0,86.6,0.448159,87.08,73,female,5,86.6,0.448159
3485,86.0,0.5,"{""Answer"": ""86"", ""Confidence"": ""0.5""}",,87.08,73.0,female,6.0,86.42,0.528834,87.08,73,female,6,86.42,0.528834
3486,88.0,0.68,"{""Answer"": ""88"", ""Confidence"": ""0.68""}",,87.08,73.0,female,7.0,86.21,0.605114,87.08,73,female,7,86.21,0.605114
3487,86.0,0.68,"{""Answer"": ""86"", ""Confidence"": ""0.68""}",,87.08,73.0,female,8.0,85.97,0.676627,87.08,73,female,8,85.97,0.676627
3488,88.0,0.68,"{""Answer"": ""88"", ""Confidence"": ""0.68""}",,87.08,73.0,female,9.0,85.71,0.743131,87.08,73,female,9,85.71,0.743131
3489,88.0,0.68,"{""Answer"": ""88"", ""Confidence"": ""0.68""}",,87.08,73.0,female,10.0,85.41,0.804497,87.08,73,female,10,85.41,0.804497
3490,88.0,0.5,"{""Answer"": ""88"", ""Confidence"": ""0.5""}",,87.08,73.0,female,11.0,85.09,0.860708,87.08,73,female,11,85.09,0.860708
3491,88.0,0.68,"{""Answer"": ""88"", ""Confidence"": ""0.68""}",,87.08,73.0,female,12.0,85.0,0.911649,87.08,73,female,12,85.0,0.911649
3492,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,87.08,73.0,female,13.0,86.0,0.950699,87.08,73,female,13,86.0,0.950699
3493,87.0,0.68,"{""Answer"": ""87"", ""Confidence"": ""0.68""}",,87.08,73.0,female,14.0,87.0,0.975772,87.08,73,female,14,87.0,0.975772
3494,88.0,0.68,"{""Answer"": ""88"", ""Confidence"": ""0.68""}",,87.08,73.0,female,15.0,88.0,0.989801,87.08,73,female,15,88.0,0.989801
3495,89.0,0.95,"{""Answer"": ""89"", ""Confidence"": ""0.95""}",,87.08,73.0,female,16.0,89.0,0.996444,87.08,73,female,16,89.0,0.996444
3496,90.0,0.95,"{""Answer"": ""90"", ""Confidence"": ""0.95""}",,87.08,73.0,female,17.0,90.0,0.999014,87.08,73,female,17,90.0,0.999014
3497,91.0,0.95,"{""Answer"": ""91"", ""Confidence"": ""0.95""}",,87.08,73.0,female,18.0,91.0,0.999793,87.08,73,female,18,91.0,0.999793
3498,88.0,0.95,"{""Answer"": ""88"", ""Confidence"": ""0.95""}",,87.08,73.0,female,19.0,92.0,0.999969,87.08,73,female,19,92.0,0.999969
3499,88.0,0.68,"{""Answer"": ""88"", ""Confidence"": ""0.68""}",,87.08,73.0,female,20.0,93.0,0.999997,87.08,73,female,20,93.0,0.999997
3500,86.0,0.38,"{""Answer"": ""86"", ""Confidence"": ""0.38""}",,87.37,74.0,female,1.0,86.99,0.09555,87.37,74,female,1,86.99,0.09555
3501,86.0,0.95,"{""Answer"": ""86"", ""Confidence"": ""0.95""}",,87.37,74.0,female,2.0,86.94,0.190179,87.37,74,female,2,86.94,0.190179
3502,86.0,0.5,"{""Answer"": ""86"", ""Confidence"": ""0.5""}",,87.37,74.0,female,3.0,86.86,0.282998,87.37,74,female,3,86.86,0.282998
3503,86.0,0.75,"{""Answer"": ""86"", ""Confidence"": ""0.75""}",,87.37,74.0,female,4.0,86.74,0.373181,87.37,74,female,4,86.74,0.373181
